tempo_h;X_g_L;S_g_L;P_g_L
23,300000;40,253438;9,809150;58,880157
23,350000;40,417886;9,221837;59,126829
23,400000;40,577373;8,652240;59,366059
23,450000;40,731694;8,101092;59,597541
23,500000;40,880659;7,569074;59,820989
23,550000;41,024090;7,056820;60,036136
23,600000;41,161831;6,564889;60,242747
23,650000;41,293745;6,093768;60,440618
23,700000;41,419718;5,643863;60,629578
23,750000;41,539664;5,215485;60,809496
23,800000;41,653525;4,808840;60,980287
23,850000;41,761275;4,424019;61,141912
23,900000;41,862920;4,061000;61,294380
23,950000;41,958500;3,719642;61,437750
24,000000;42,048088;3,399687;61,572132
24,050000;42,131788;3,100758;61,697682
24,100000;42,209737;2,822367;61,814606
24,150000;42,282101;2,563925;61,923152
24,200000;42,349070;2,324751;62,023605
24,250000;42,410858;2,104078;62,116287
24,300000;42,467698;1,901078;62,201547
24,350000;42,519837;1,714868;62,279755
24,400000;42,567534;1,544522;62,351301
24,450000;42,611053;1,389095;62,416580
24,500000;42,650663;1,247632;62,475995
24,550000;42,686632;1,119173;62,529947
24,600000;42,719222;1,002780;62,578832
24,650000;42,748691;0,897534;62,623036
24,700000;42,775287;0,802545;62,662931
24,750000;42,799250;0,716965;62,698875
24,800000;42,820804;0,639986;62,731206
24,850000;42,840163;0,570845;62,760245
24,900000;42,857528;0,508829;62,786292
24,950000;42,873084;0,453271;62,809626
25,000000;42,887004;0,403556;62,830506
25,050000;42,899448;0,359114;62,849172
25,100000;42,910562;0,319422;62,865843
25,150000;42,920480;0,284001;62,880719
25,200000;42,929323;0,252417;62,893985
25,250000;42,937204;0,224272;62,905806
25,300000;42,944222;0,199207;62,916333
25,350000;42,950469;0,176898;62,925703
25,400000;42,956026;0,157050;62,934039
25,450000;42,960968;0,139400;62,941452
25,500000;42,965361;0,123711;62,948042
25,550000;42,969265;0,109769;62,953897
25,600000;42,972732;0,097384;62,959099
25,650000;42,975812;0,086385;62,963718
25,700000;42,978546;0,076620;62,967820
25,750000;42,980974;0,067951;62,971461
25,800000;42,983128;0,060258;62,974692
25,850000;42,985039;0,053431;62,977559
25,900000;42,986735;0,047374;62,980103
25,950000;42,988240;0,042001;62,982359
26,000000;42,989574;0,037236;62,984361
26,050000;42,990757;0,033009;62,986136
26,100000;42,991807;0,029261;62,987710
26,150000;42,992738;0,025937;62,989106
26,200000;42,993563;0,022990;62,990344
26,250000;42,994294;0,020378;62,991441
26,300000;42,994943;0,018061;62,992414
26,350000;42,995518;0,016008;62,993277
26,400000;42,996027;0,014188;62,994041
26,450000;42,996479;0,012574;62,994719
26,500000;42,996880;0,011144;62,995320
26,550000;42,997235;0,009876;62,995852
26,600000;42,997549;0,008752;62,996324
26,650000;42,997828;0,007757;62,996742
26,700000;42,998075;0,006874;62,997113
26,750000;42,998294;0,006092;62,997441
26,800000;42,998488;0,005398;62,997733
26,850000;42,998660;0,004784;62,997991
26,900000;42,998813;0,004240;62,998219
26,950000;42,998948;0,003757;62,998422
27,000000;42,999068;0,003329;62,998602
27,050000;42,999174;0,002950;62,998761
27,100000;42,999268;0,002614;62,998902
27,150000;42,999351;0,002317;62,999027
27,200000;42,999425;0,002053;62,999138
27,250000;42,999491;0,001819;62,999236
27,300000;42,999549;0,001612;62,999323
27,350000;42,999600;0,001429;62,999400
27,400000;42,999646;0,001266;62,999468
27,450000;42,999686;0,001122;62,999529
27,500000;42,999722;0,000994;62,999582
27,550000;42,999753;0,000881;62,999630
27,600000;42,999781;0,000781;62,999672
27,650000;42,999806;0,000692;62,999709
27,700000;42,999828;0,000613;62,999743
27,750000;42,999848;0,000543;62,999772
27,800000;42,999865;0,000481;62,999798
27,850000;42,999881;0,000427;62,999821
27,900000;42,999894;0,000378;62,999841
27,950000;42,999906;0,000335;62,999859
28,000000;42,999917;0,000297;62,999875
28,050000;42,999926;0,000263;62,999890
28,100000;42,999935;0,000233;62,999902
28,150000;42,999942;0,000207;62,999913
28,200000;42,999949;0,000183;62,999923
28,250000;42,999955;0,000162;62,999932
28,300000;42,999960;0,000144;62,999940
28,350000;42,999964;0,000127;62,999947
28,400000;42,999968;0,000113;62,999953
28,450000;42,999972;0,000100;62,999958
28,500000;42,999975;0,000089;62,999963
28,550000;42,999978;0,000079;62,999967
28,600000;42,999981;0,000070;62,999971
28,650000;42,999983;0,000062;62,999974
28,700000;42,999985;0,000055;62,999977
28,750000;42,999986;0,000048;62,999980
28,800000;42,999988;0,000043;62,999982
28,850000;42,999989;0,000038;62,999984
28,900000;42,999991;0,000034;62,999986
28,950000;42,999992;0,000030;62,999987
29,000000;42,999993;0,000026;62,999989
29,050000;42,999993;0,000023;62,999990
29,100000;42,999994;0,000021;62,999991
29,150000;42,999995;0,000018;62,999992
29,200000;42,999995;0,000016;62,999993
29,250000;42,999996;0,000014;62,999994
29,300000;42,999996;0,000013;62,999995
29,350000;42,999997;0,000011;62,999995
29,400000;42,999997;0,000010;62,999996
29,450000;42,999998;0,000009;62,999996
29,500000;42,999998;0,000008;62,999997
29,550000;42,999998;0,000007;62,999997
29,600000;42,999998;0,000006;62,999997
29,650000;42,999998;0,000005;62,999998
29,700000;42,999999;0,000005;62,999998
29,750000;42,999999;0,000004;62,999998
29,800000;42,999999;0,000004;62,999998
29,850000;42,999999;0,000003;62,999999
29,900000;42,999999;0,000003;62,999999
29,950000;42,999999;0,000003;62,999999
30,000000;42,999999;0,000002;62,999999
30,050000;42,999999;0,000002;62,999999
30,100000;42,999999;0,000002;62,999999
30,150000;43,000000;0,000002;62,999999
30,200000;43,000000;0,000001;62,999999
30,250000;43,000000;0,000001;62,999999
30,300000;43,000000;0,000001;63,000000
30,350000;43,000000;0,000001;63,000000
30,400000;43,000000;0,000001;63,000000
30,450000;43,000000;0,000001;63,000000
30,500000;43,000000;0,000001;63,000000
30,550000;43,000000;0,000001;63,000000
30,600000;43,000000;0,000001;63,000000
30,650000;43,000000;0,000000;63,000000
30,700000;43,000000;0,000000;63,000000
30,750000;43,000000;0,000000;63,000000
30,800000;43,000000;0,000000;63,000000
30,850000;43,000000;0,000000;63,000000
30,900000;43,000000;0,000000;63,000000
30,950000;43,000000;0,000000;63,000000
31,000000;43,000000;0,000000;63,000000
31,050000;43,000000;0,000000;63,000000
31,100000;43,000000;0,000000;63,000000
31,150000;43,000000;0,000000;63,000000
31,200000;43,000000;0,000000;63,000000
31,250000;43,000000;0,000000;63,000000
31,300000;43,000000;0,000000;63,000000
31,350000;43,000000;0,000000;63,000000
31,400000;43,000000;0,000000;63,000000
31,450000;43,000000;0,000000;63,000000
31,500000;43,000000;0,000000;63,000000
31,550000;43,000000;0,000000;63,000000
31,600000;43,000000;0,000000;63,000000
31,650000;43,000000;0,000000;63,000000
31,700000;43,000000;0,000000;63,000000
31,750000;43,000000;0,000000;63,000000
31,800000;43,000000;0,000000;63,000000
31,850000;43,000000;0,000000;63,000000
31,900000;43,000000;0,000000;63,000000
31,950000;43,000000;0,000000;63,000000
32,000000;43,000000;0,000000;63,000000
32,050000;43,000000;0,000000;63,000000
32,100000;43,000000;0,000000;63,000000
32,150000;43,000000;0,000000;63,000000
32,200000;43,000000;0,000000;63,000000
32,250000;43,000000;0,000000;63,000000
32,300000;43,000000;0,000000;63,000000
32,350000;43,000000;0,000000;63,000000
32,400000;43,000000;0,000000;63,000000
32,450000;43,000000;0,000000;63,000000
32,500000;43,000000;0,000000;63,000000
32,550000;43,000000;0,000000;63,000000
32,600000;43,000000;0,000000;63,000000
32,650000;43,000000;0,000000;63,000000
32,700000;43,000000;0,000000;63,000000
32,750000;43,000000;0,000000;63,000000
32,800000;43,000000;0,000000;63,000000
32,850000;43,000000;0,000000;63,000000
32,900000;43,000000;0,000000;63,000000
32,950000;43,000000;0,000000;63,000000
33,000000;43,000000;0,000000;63,000000
33,050000;43,000000;0,000000;63,000000
33,100000;43,000000;0,000000;63,000000
33,150000;43,000000;0,000000;63,000000
33,200000;43,000000;0,000000;63,000000
33,250000;43,000000;0,000000;63,000000
33,300000;43,000000;0,000000;63,000000
33,350000;43,000000;0,000000;63,000000
33,400000;43,000000;0,000000;63,000000
33,450000;43,000000;0,000000;63,000000
33,500000;43,000000;0,000000;63,000000
33,550000;43,000000;0,000000;63,000000
33,600000;43,000000;0,000000;63,000000
33,650000;43,000000;0,000000;63,000000
33,700000;43,000000;0,000000;63,000000
33,750000;43,000000;0,000000;63,000000
33,800000;43,000000;0,000000;63,000000
33,850000;43,000000;0,000000;63,000000
33,900000;43,000000;0,000000;63,000000
33,950000;43,000000;0,000000;63,000000
34,000000;43,000000;0,000000;63,000000
34,050000;43,000000;0,000000;63,000000
34,100000;43,000000;0,000000;63,000000
34,150000;43,000000;0,000000;63,000000
34,200000;43,000000;0,000000;63,000000
34,250000;43,000000;0,000000;63,000000
34,300000;43,000000;0,000000;63,000000
34,350000;43,000000;0,000000;63,000000
34,400000;43,000000;0,000000;63,000000
34,450000;43,000000;0,000000;63,000000
34,500000;43,000000;0,000000;63,000000
34,550000;43,000000;0,000000;63,000000
34,600000;43,000000;0,000000;63,000000
